time,price,rsi,change,change_coin,balance_USDT,balance_coin,profit,total_profit
1666606537.350227,19384.48,55.27976952,-1.0559539040000008,-5.447419296261756e-05,1487.904385497996,0.076757508351939,-1.5916157281026244e-12,1.5448680359900218
1666606547.488084,19391.02,59.4620328,-1.8924065600000013,-9.75919038812812e-05,1486.5139730426165,0.0766599164480577,-1.5916157281026244e-12,1.54486803598843
1666606557.2578576,19391.02,59.4620328,-1.8924065600000013,-9.75919038812812e-05,1484.621566482616,0.0765623245441764,0.5019941046205076,1.5448680359868383
1666606567.5993288,19391.02,59.4620328,-1.8924065600000013,-9.75919038812812e-05,1482.7291599226155,0.0764647326402951,-6.821210263296962e-13,2.046862140607347
1666606577.3950667,19393.37,60.47192471,-2.0943849420000014,-0.0001079948942344,1480.8144671023197,0.0763567377460606,-4.547473508864641e-13,2.046862140606664
1666606587.4910872,19393.37,60.47192471,-2.0943849420000014,-0.0001079948942344,1478.7200821603192,0.0762487428518261,0.1796921217041927,2.0468621406062093
1666606597.4166868,19393.37,60.47192471,-2.0943849420000014,-0.0001079948942344,1476.6256972183187,0.0761407479575916,-4.547473508864641e-13,2.226554262310402
1666606607.3387735,19413.81,69.9143533,-3.9828706600000015,-0.0002051565694729,1474.1991434465715,0.0759355913881186,-4.547473508864641e-13,2.2265542623099472
1666606618.10961,19413.81,69.9143533,-3.9828706600000015,-0.0002051565694729,1470.216272786571,0.0757304348186456,1.5563168882526952,2.2265542623094925
1666606628.2760122,19413.81,69.9143533,-3.9828706600000015,-0.0002051565694729,1466.2334021265704,0.0755252782491726,-6.821210263296962e-13,3.782871150562186
1666606638.1623633,19407.82,67.72889762,-3.5457795240000003,-0.000182698495967,1462.235226185857,0.0753425797532055,-6.821210263296962e-13,3.782871150561504
1666606648.132309,19407.82,67.72889762,-3.5457795240000003,-0.000182698495967,1458.689446661857,0.0751598812572384,-0.4523964167133272,3.7828711505608217
1666606658.1195023,19407.82,67.72889762,-3.5457795240000003,-0.000182698495967,1455.1436671378565,0.0749771827612713,-2.273736754432321e-13,3.3304747338474945
1666606668.0870185,19410.71,68.91494036,-3.782988072000002,-0.0001948917928298,1451.5773631240363,0.0747822909684414,-4.547473508864641e-13,3.330474733847267
1666606678.1127677,19410.71,68.91494036,-3.782988072000002,-0.0001948917928298,1447.7943750520349,0.0745873991756115,0.2166840581799078,3.3304747338468124
